temporada,categoria,competicion,grupo,jornada,cod_acta,equipo_local,equipo_visitante,equipo,rival,local_visitante,evento,minuto,parte,jugador,tipo_gol,jugador_entra,jugador_sale,num_sustitucion,resultado_parcial
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,gol,63,2,"SENDE MALLO, DIEGO",normal,,,,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,sustitucion,63,2,,,"MACEIRA MATO, ALFONSO","BESTEIRO SAEZ, JAVIER",1,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,sustitucion,63,2,,,"LOUZAO FERNANDEZ, MANUEL","SENDE MALLO, DIEGO",2,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,TRAZO C.F.,C.D. SAN MAMED,visitante,sustitucion,65,2,,,"VARELA CAAMAÑO, DANIEL","NOYA BREA, ALVARO",4,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,TRAZO C.F.,C.D. SAN MAMED,visitante,sustitucion,65,2,,,"ROA BECERRA, JAVIER","ARIAS GARCIA, SERGIO",5,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,sustitucion,73,2,,,"LOPEZ REY, JOSE LUIS","CASAL ALVAREZ, DAVID",3,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,sustitucion,73,2,,,"CANABAL PARADA, RUBEN","RENDO GUITIAN, ALEXANDRE",4,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,tarjeta amarilla,75,2,"LOUZAO FERNANDEZ, MANUEL",,,,,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186949,C.D. SAN MAMED,TRAZO C.F.,C.D. SAN MAMED,TRAZO C.F.,local,gol,78,2,"CHAS BROCOS, IAGO SENEN",normal,,,,5-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,gol,23,1,"BESADA REY, NICOLAS",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,gol,56,2,"REY MILLAN, DAVID",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,tarjeta amarilla,62,2,"COUSELO GONZALEZ, ADRIAN",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,sustitucion,64,2,,,"CASTRO MOAR, ADRIAN","GONZALEZ CARBALLO, ANXO",1,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,gol,65,2,"FREIRIA LOPEZ, JORGE",penalti,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,sustitucion,66,2,,,"CASAL REBOLO, PEDRO J","CERDEIRA OTERO, ANDRE",1,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,sustitucion,66,2,,,"CANICOBA BERNARDEZ, BRAIS","CALVIÑO IGLESIAS, PABLO",2,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,sustitucion,67,2,,,"DE SOUSA OLIVEIRA, THIAGO","PEROL SEOANE, MICHAEL",2,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,sustitucion,71,2,,,"FIGUEIRAS PORTELA, FERNANDO","TABOADA MATO, DAVID",3,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,sustitucion,74,2,,,"DOS SANTOS MARQUES, ALEANDRO","RODRIGUEZ GONZALEZ, YAGO",4,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,tarjeta amarilla,75,2,"TORRES TEIXEIRA, ALEXANDRE",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,tarjeta amarilla,75,2,"NIETO GOMEZ, JAVIER",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,gol,77,2,"ZAGATO PEREIRA, JOAO VITOR",normal,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,tarjeta amarilla,77,2,"CANICOBA BERNARDEZ, BRAIS",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,sustitucion,80,2,,,"MERA SOUTO, ALEJANDRO","DIEGUEZ LOUREIRO, RAMIRO",3,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,tarjeta amarilla,85,2,"DE SOUSA OLIVEIRA, THIAGO",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,sustitucion,87,2,,,"RODRIGUEZ NUÑEZ, XABIER","BESADA REY, NICOLAS",4,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,sustitucion,87,2,,,"RAMOS CERNADAS, FRANCISCO J","FREIRIA LOPEZ, JORGE",5,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,U.D. VAL DO ULLA,S.D. VILLESTRO,local,tarjeta amarilla,90,2,"RODRIGUEZ NUÑEZ, XABIER",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,tarjeta amarilla,90'+5,2,"DOS SANTOS MARQUES, ALEANDRO",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186950,U.D. VAL DO ULLA,S.D. VILLESTRO,S.D. VILLESTRO,U.D. VAL DO ULLA,visitante,tarjeta amarilla,90'+5,2,"VILLA MARIÑO, SERGIO",,,,,2-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,9,1,"NEIRA TORRES, JOSE MANUEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,tarjeta amarilla,13,1,"DE LA FUENTE SUAREZ, RUBEN",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,23,1,"FREIRIA LOPEZ, JORGE",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,33,1,"CANICOBA BERNARDEZ, BRAIS",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,gol,55,2,"BESADA REY, NICOLAS",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,sustitucion,60,2,,,"VEIGA ROSENDE, IAGO","MÍGUEZ SANMARTÍN, MIGUEL",1,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,60,2,,,"CERDEIRA OTERO, ANDRE","CASAL REBOLO, PEDRO J",1,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,60,2,,,"FREIRIA LOPEZ, IGNACIO","CALVIÑO IGLESIAS, PABLO",2,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,60,2,,,"SANCHEZ CARPINTEIRO, MIGUEL","CANICOBA BERNARDEZ, BRAIS",3,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,61,2,"BESADA REY, NICOLAS",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,65,2,"CERDEIRA OTERO, ANDRE",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,gol,68,2,"FREIRIA LOPEZ, JORGE",normal,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,tarjeta amarilla,68,2,"MÍGUEZ SANMARTÍN, MIGUEL",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,sustitucion,70,2,,,"MILLAN OCAMPO, JOSE ANTONIO","REY VALLADARES, IAGO",2,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,sustitucion,70,2,,,"LOPEZ BREA, SANTIAGO","ALDREY GONTAD, XIAN",3,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,sustitucion,70,2,,,"PAJARO BARRAN, DANIEL","DOS REIS FERRO, OSCAR",4,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,73,2,,,"RODRIGUEZ NUÑEZ, XABIER","FREIRIA LOPEZ, JORGE",4,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,74,2,,,"MERA SOUTO, ALEJANDRO","BESADA REY, NICOLAS",5,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,sustitucion,77,2,,,"PEREIRAS PEREIRO, RAFAEL","FERNANDEZ SUAREZ, DARIO",5,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,79,2,"SANCHEZ CARPINTEIRO, MIGUEL",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186951,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,local,gol,90'+3,2,"VILLAR MELLA, ROI",normal,,,,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,tarjeta amarilla,23,1,"RUZA VAZQUEZ, BRAIS",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,gol,33,1,"GARCIA CARRERA, MANUEL",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,tarjeta amarilla,41,1,"BAÑA TOME, ALEJANDRO",,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,gol,47,2,"RIVEIRA MURCIA, HUGO",normal,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,tarjeta amarilla,49,2,"BATISTA RAMOS, WALDIR F",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,tarjeta amarilla,51,2,"GUTIERREZ VAZQUEZ, EDUARDO",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,tarjeta amarilla,52,2,"GOMEZ SANTISO, ALEJANDRO",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,gol,58,2,"VARELA VAZQUEZ, DAVID",normal,,,,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,sustitucion,58,2,,,"ESPIÑO CUIÑA, LOIS","GOMEZ SANTISO, ALEJANDRO",1,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,sustitucion,58,2,,,"AGUIAR RODRIGUEZ, JULIAN","VARELA VAZQUEZ, DAVID",2,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,sustitucion,58,2,,,"RODRIGUEZ VILAS, BRAIS","RUZA VAZQUEZ, BRAIS",1,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,gol,60,2,"MIGUEZ MEIJOMIL, MIGUEL",normal,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,sustitucion,60,2,,,"RIOS ALCAIDE, JUAN MANUEL","GARCIA CARRERA, MANUEL",3,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,sustitucion,60,2,,,"RODRIGUEZ FARIÑA, ALEJANDRO","PEITEADO MOLEDO, SERGIO",4,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,tarjeta amarilla,67,2,"AGUIAR RODRIGUEZ, JULIAN",,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,sustitucion,70,2,,,"SEIJO CASTRO, YAGO","RAMOS CASTRO, ANDRÉS",2,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,sustitucion,70,2,,,"BERNAL PENAS, LUCAS","ALVAREZ BOHORQUEZ, ALEJANDRO JOSUE",3,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,tarjeta amarilla,72,2,"LÓPEZ PÉREZ, ALBERTO",,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,tarjeta amarilla,76,2,"RIVEIRA MURCIA, HUGO",,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,gol,78,2,"CASTRO DOMINGUEZ, FRANCISCO",normal,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,sustitucion,79,2,,,"GARCIA REY, ALEJANDRO","RIVEIRA MURCIA, HUGO",5,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,tarjeta amarilla,80,2,"BAÑA TOME, ALEJANDRO",,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,C.D.BELVIS,LAMELA C.F.,visitante,sustitucion,80,2,,,"FERNÁNDEZ GALLAS, RODRIGO","MIGUEZ MEIJOMIL, MIGUEL",4,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,tarjeta amarilla,82,2,"LÓPEZ PÉREZ, ALBERTO",,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186952,LAMELA C.F.,C.D.BELVIS,LAMELA C.F.,C.D.BELVIS,local,gol,87,2,"ESPIÑO CUIÑA, LOIS",normal,,,,5-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,tarjeta amarilla,1,1,"FUENTES CORREA, MANUEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,3,1,"RIVERO MONTOTO, NUNO",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,gol,12,1,"VARELA MIRANDA, MATEO",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,tarjeta amarilla,17,1,"DA COSTA MORLAN, BRAIS",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,gol,30,1,"BARRUSO ARIAS, HUGO",normal,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,local,sustitucion,31,1,,,"ESPIÑO RODRIGUEZ, AARON","RIELO COUSO, LUCAS",1,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,local,sustitucion,46,2,,,"RIELO COUSO, HUGO","NOGUEIRA GONZALEZ, PABLO",2,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,tarjeta amarilla,57,2,"MUÑIZ SANMARTIN, EDUARDO",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,sustitucion,59,2,,,"CHEDAS DURAN, ALFONSO","GOMEZ CORA, ADRIAN",1,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,sustitucion,69,2,,,"FIGUEIRAS GARCIA, PAULO","DA COSTA MORLAN, BRAIS",2,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,tarjeta amarilla,71,2,"MIGUEZ VIDAL, DANIEL",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,local,sustitucion,75,2,,,"PEÑA PENALTA, IKER","ESPANTOSO LAMAS, RICARDO",3,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,local,sustitucion,83,2,,,"ESPANTOSO LAMAS, JORGE","LOTO , ALAN NICOLAS",4,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,sustitucion,83,2,,,"RIVEIRA DA COSTA, MARTIN","CERVIÑO CARRACEDO, ANDRES",3,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,visitante,sustitucion,83,2,,,"RIVADULLA QUINTAS, LUIS MIGUEL","BARRUSO ARIAS, HUGO",4,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,2,1186953,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,C.F. SILLEDA,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,87,2,"FERNÁNDEZ GARCÍA, RUBÉN",,,,,0-2
