cod_primaria,categoria,cod_competicion,competicion,cod_grupo,grupo
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077258,VIGO | COPA FEDERACIÓN 2ª GRUPO 6
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077259,VIGO | COPA FEDERACIÓN 2ª GRUPO 7
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077262,VIGO | COPA FEDERACIÓN 2ª GRUPO 8
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077264,VIGO | COPA DELEGACIÓN 2ª GRUPO 1
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077265,VIGO | COPA DELEGACIÓN 2ª GRUPO 2
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077266,VIGO | COPA DELEGACIÓN 2ª GRUPO 3
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077267,VIGO | COPA DELEGACIÓN 2ª GRUPO 4
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077268,VIGO | COPA DELEGACIÓN 2ª GRUPO 5
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077269,VIGO | COPA DELEGACIÓN 2ª GRUPO 6
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077270,VIGO | COPA DELEGACIÓN 2ª GRUPO 7
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077271,VIGO | COPA DELEGACIÓN 2ª GRUPO 8
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077272,VIGO | COPA DELEGACIÓN 2ª GRUPO 9
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077273,VIGO | COPA DELEGACIÓN 2ª GRUPO 10
1000120,PREBENJAMIN,22548565,PREBENJAMIN | COPAS (LIGUILLAS),24077274,VIGO | COPA DELEGACIÓN 2ª GRUPO 11
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24030388,A CORUÑA | FASE TITULO
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24097714,A CORUÑA | COPA DA COSTA PREBENXAMIN
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24095578,LUGO | Porto Burela (finales 1ª Fase)
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24095583,LUGO | Corgo (finales 1ª Fase)
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24095587,LUGO | Piringalla (finales 1ª Fase)
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24095591,LUGO | Residencia (finales 1ª Fase)
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24102209,LUGO | Copa - Fase Final (Residencia)
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,23695600,COPA DEPUTACION OURENSE
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24066735,VIGO I COPA 1ª PREBENJAMIN
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24107095,VIGO | COPA FEDERACIÓN 2ª
1000120,PREBENJAMIN,22548524,PREBENJAMIN | ELIMINATORIAS,24101413,VIGO | COPA DELEGACIÓN 2ª
1000120,PREBENJAMIN,23989016,PREBENJAMIN | SEGUNDAS FASES,23989335,LUGO | 2ª FASE - Promoción
1000120,PREBENJAMIN,23989016,PREBENJAMIN | SEGUNDAS FASES,23989336,LUGO | 2ª FASE - Grupo 1
1000120,PREBENJAMIN,23989016,PREBENJAMIN | SEGUNDAS FASES,23989337,LUGO | 2ª FASE - Grupo 2
1000120,PREBENJAMIN,23989016,PREBENJAMIN | SEGUNDAS FASES,23989338,LUGO | 2ª FASE - Grupo 3
1000120,PREBENJAMIN,23989016,PREBENJAMIN | SEGUNDAS FASES,23989339,LUGO | 2ª FASE - Grupo 4
1000120,PREBENJAMIN,23989016,PREBENJAMIN | SEGUNDAS FASES,23989340,LUGO | 2ª FASE - Grupo 5
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24099311,PONTEVEDRA | CUNTIS
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24077962,PONTEVEDRA
1000120,BIBERONES,20006028,CATEGORIA BIBERON,23948602,VIGO I SEDE PORRIÑO
1000120,BIBERONES,20006028,CATEGORIA BIBERON,23996896,VIGO I SEDE A GUÍA
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24030484,VIGO I SEDE MATAMÁ
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24041837,VIGO I SEDE NESPEREIRA
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24066259,VIGO I SEDE AREAS
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24091675,VIGO I SEDE BEADE
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24099336,VIGO I SEDE SAN MIGUEL
1000120,BIBERONES,20006028,CATEGORIA BIBERON,24107562,VIGO I SEDE ATIOS
1000120,SELECCIONES COMARCALES,24002131,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S11 MASCULINA,24002135,PONTEVEDRA | I FASE
1000120,SELECCIONES COMARCALES,24002131,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S11 MASCULINA,24082419,PONTEVEDRA | II FASE
1000120,SELECCIONES COMARCALES,24079990,FINAL CAMPEONATO DE SELECCIONS COMARCAIS S11 MASCULINA,24079991,PONTEVEDRA
1000120,SELECCIONES COMARCALES,24002156,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S11 FEMENINA,24002157,PONTEVEDRA | I FASE
1000120,SELECCIONES COMARCALES,24002156,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S11 FEMENINA,24082747,PONTEVEDRA | II FASE
1000120,SELECCIONES COMARCALES,24080026,FINAL CAMPEONATO DE SELECCIONS COMARCAIS S11 FEMININAS,24080027,PONTEVEDRA
1000120,SELECCIONES COMARCALES,20006030,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S13 MASCULINA,24002060,PONTEVEDRA | I FASE
1000120,SELECCIONES COMARCALES,20006030,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S13 MASCULINA,24079822,PONTEVEDRA | II FASE
1000120,SELECCIONES COMARCALES,24080067,FINAL CAMPEONATO DE SELECCIONS COMARCAIS S13 MASCULINA,24080069,PONTEVEDRA
1000120,SELECCIONES COMARCALES,24002071,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S13 FEMENINA,24002073,PONTEVEDRA | I FASE
1000120,SELECCIONES COMARCALES,24002071,CAMPEONATO GALEGO DE SELECCIONS COMARCAIS S13 FEMENINA,24079823,PONTEVEDRA | II FASE
1000120,SELECCIONES COMARCALES,24080084,FINAL CAMPEONATO DE SELECCIONS COMARCAIS S13 FEMENINA,24080085,PONTEVEDRA
1000120,FÚTBOL VETERANO,24050861,A COSTA | PLAY OFF ASCENSO DIVISION HONOR,24050867,PLAY OFF ASCENSO DIVISION HONOR
1000120,FÚTBOL VETERANO,24097458,CAMPEONATO GALEGO DE FUTBOL VETERANO,24097476,CAMPEONATO GALEGO FUTBOL VETERANO
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,22485314,A CORUÑA | GRUPO UNICO
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,22488944,A CORUÑA | A COSTA | GRUPO UNICO
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,22428450,SANTIAGO
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,22301836,LUGO | VETERANOS D.H. LUGO LOCAL
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,22548607,LUGO | VETERANOS D.H. LUGO PROVINCIAL
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,23885900,LUGO | LIGA LOCAL 2ª FASE Gr.A (PROMOC.)
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,23888897,LUGO | LIGA LOCAL 2ª FASE Gr.B (RESTO)
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,20005992,PONTEVEDRA
1000120,FÚTBOL VETERANO,20005991,VETERANOS - DIVISION DE HONOR,22637970,VIGO
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,22485645,A CORUÑA | GRUPO UNICO
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,22489087,A COSTA | GRUPO UNICO
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,22430779,SANTIAGO | GRUPO 1
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,22430932,SANTIAGO | GRUPO 2
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,22550175,LUGO | VETERANOS LUGO 1ª PROVINCIAL
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,20005994,PONTEVEDRA | GRUPO 1
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,20005995,PONTEVEDRA | GRUPO 2
1000120,FÚTBOL VETERANO,20005993,VETERANOS - PRIMERA GALICIA,22639610,VIGO
1000120,FÚTBOL VETERANO,20005996,VETERANOS - SEGUNDA GALICIA,22485751,A CORUÑA | GRUPO ÚNICO
1000120,FÚTBOL VETERANO,20005996,VETERANOS - SEGUNDA GALICIA,22432307,SANTIAGO | GRUPO 1
1000120,FÚTBOL VETERANO,20005996,VETERANOS - SEGUNDA GALICIA,22432381,SANTIAGO | GRUPO 2
1000120,FÚTBOL VETERANO,20005996,VETERANOS - SEGUNDA GALICIA,22432445,SANTIAGO | GRUPO 3
1000120,FÚTBOL VETERANO,20005996,VETERANOS - SEGUNDA GALICIA,20005997,PONTEVEDRA | GRUPO 1
1000120,FÚTBOL VETERANO,20005996,VETERANOS - SEGUNDA GALICIA,20005998,PONTEVEDRA | GRUPO 2
1000120,FÚTBOL VETERANO,21915770,VETERANOS - SEGUNDA B,22485770,A CORUÑA | GRUPO ÚNICO
1000120,FÚTBOL VETERANO,24038014,PLAY OFF ASCENSO 2ª DIVISON B VETERANOS,24038021,A CORUÑA | PLAY OFF ASCENSO 2ª B
1000120,FÚTBOL VETERANO,20005999,VETERANOS - TERCERA GALICIA,22488599,A CORUÑA | GRUPO 1
1000120,FÚTBOL VETERANO,20005999,VETERANOS - TERCERA GALICIA,22488655,A CORUÑA | GRUPO 2
1000120,FÚTBOL VETERANO,20005999,VETERANOS - TERCERA GALICIA,20006000,PONTEVEDRA | GRUPO 1
1000120,FÚTBOL VETERANO,20005999,VETERANOS - TERCERA GALICIA,20006001,PONTEVEDRA | GRUPO 2
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,22377411,COPA A CORUÑA VETERANOS
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,24073748,COPA DE A COSTA VETERANOS
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,24102107,FASE FINAL TORNEO DELEGACIÓN 3ª VET.
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,24101238,COPA VETERANOS DE SANTIAGO
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,23868791,XLI COPA DIPUTACIÓN DE LUGO - Veteranos
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,23875511,PONTEVEDRA
1000120,FÚTBOL VETERANO,22375391,VETERANOS COPA,24101041,VIGO
1000120,FÚTBOL VETERANO,24066844,VETERANOS - COPA (LIGUILLAS),24078576,VIGO | COPA > GRUPO 1
1000120,FÚTBOL VETERANO,24066844,VETERANOS - COPA (LIGUILLAS),24078577,VIGO | COPA > GRUPO 2
1000120,FÚTBOL VETERANO,24066844,VETERANOS - COPA (LIGUILLAS),24078578,VIGO | COPA > GRUPO 3
1000120,FÚTBOL VETERANO,24066844,VETERANOS - COPA (LIGUILLAS),24078579,VIGO | COPA > GRUPO 4
1000120,FÚTBOL VETERANO,24066844,VETERANOS - COPA (LIGUILLAS),24078580,VIGO | COPA > GRUPO 5
1000120,FÚTBOL VETERANO,23644952,COPA ASOCIACIÓN VETERANOS A CORUÑA-No oficial,23645005,COPA ASOCIACIÓN VETERANOS
1000120,FÚTBOL VETERANO,24047790,TORNEO DELEGACIÓN A CORUÑA 3ª FUTGAL VETERANOS,24047791,A CORUÑA | TORNEO DELEGACIÓN G 1
1000120,FÚTBOL VETERANO,24047790,TORNEO DELEGACIÓN A CORUÑA 3ª FUTGAL VETERANOS,24047792,A CORUÑA | TORNEO DELEGACIÓN G.2
1000120,FÚTBOL VETERANO,24047790,TORNEO DELEGACIÓN A CORUÑA 3ª FUTGAL VETERANOS,24047793,A CORUÑA | TORNEO DELEGACIÓN G.3
1000120,FÚTBOL FEMENINO,20005982,FEMENINA - PRIMERA DIVISIÓN GALEGA ARZÚA - ULLOA DOP,22234214,PRIMERA DIVISIÓN GALEGA ARZÚA - ULLOA DOP
1000120,FÚTBOL FEMENINO,20005985,FEMENINA - SEGUNDA DIVISIÓN GALEGA,22370343,LGF 2º DIVISION | GRUPO 1
1000120,FÚTBOL FEMENINO,20005985,FEMENINA - SEGUNDA DIVISIÓN GALEGA,22370952,LGF 2º DIVISION | GRUPO 2
1000120,FÚTBOL FEMENINO,20006002,FEMENINA - TERCERA DIVISION GALEGA,23085308,3º DIV. LGF | GRUPO 1
1000120,FÚTBOL FEMENINO,20006002,FEMENINA - TERCERA DIVISION GALEGA,23110463,3º DIV. LGF | GRUPO 2
1000120,FÚTBOL FEMENINO,20006002,FEMENINA - TERCERA DIVISION GALEGA,23110590,3º DIV. LGF | GRUPO 3
1000120,FÚTBOL FEMENINO,20006002,FEMENINA - TERCERA DIVISION GALEGA,23110672,3º DIV. LGF | GRUPO 4
1000120,FÚTBOL FEMENINO,20006002,FEMENINA - TERCERA DIVISION GALEGA,23110731,3º DIV. LGF | GRUPO 5
1000120,FÚTBOL FEMENINO,20005986,FEMENINA - LIGA GALLEGA CADETE,23111122,LGF CADETE | GRUPO 1
1000120,FÚTBOL FEMENINO,20005986,FEMENINA - LIGA GALLEGA CADETE,23111230,LGF CADETE | GRUPO 2
1000120,FÚTBOL FEMENINO,20005986,FEMENINA - LIGA GALLEGA CADETE,23111407,LGF CADETE | GRUPO 3
1000120,FÚTBOL FEMENINO,20005986,FEMENINA - LIGA GALLEGA CADETE,23112361,LGF CADETE | GRUPO 4
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24037661,2ª FASE- LFG INFANTIL TITULO GALEGO
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24030596,2ª FASE- LFG INFANTIL CONS 1A
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24030567,2º FASE - LFG INFANTIL | CONS. 1B
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24030690,2ª FASE- LFG INFANTIL CONS 2A
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24030614,2ª FASE- LFG INFANTIL CONS 2B
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24030650,2ª FASE- LFG INFANTIL CONS 3A
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,24030632,2ª FASE- LFG INFANTIL CONS 3B
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,23112653,LIGA GALEGA INFANTIL | GRUPO 1
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,23112794,LIGA GALEGA INFANTIL | GRUPO 2
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,23113083,LIGA GALEGA INFANTIL | GRUPO 3
1000120,FÚTBOL FEMENINO,20005987,FEMENINA - LIGA GALEGA INFANTIL,23112898,LIGA GALEGA INFANTIL | GRUPO 4
1000120,FÚTBOL FEMENINO,24082153,LGF CADETE | ELIMINATORIAS,24082162,TÍTULO CAMPEÓN GALLEGO
1000120,FÚTBOL FEMENINO,24082153,LGF CADETE | ELIMINATORIAS,24082191,TÍTULO CAMPEÓN CONSOLACIÓN
1000120,FÚTBOL FEMENINO,23113375,FEMENINA - LIGA GALLEGA ALEVIN,23113775,ALEVIN LGF | GRUPO 1
1000120,FÚTBOL FEMENINO,23113375,FEMENINA - LIGA GALLEGA ALEVIN,23114033,ALEVIN LGF | GRUPO 2
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,22882941,A CORUÑA | GRUPO 1 | F7F
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,22883062,A CORUÑA | GRUPO 2 | F7F
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,24035257,A CORUÑA | TÍTULO | UNICO
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,24035379,A CORUÑA | TORNEO DELEGACIÓN G.A
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,24035380,A CORUÑA | TORNEO DELEGACIÓN G.B
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,23605035,SANTIAGO
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,20005984,PONTEVEDRA
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,23621112,VIGO | COPA GRUPO 1
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,23621115,VIGO | COPA GRUPO 2
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,23621209,VIGO
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,24016952,FASE ORO
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,24016953,FASE PLATA | GRUPO A
1000120,FÚTBOL FEMENINO,20005983,FEMENINA | LIGA F-7,24016975,FASE PLATA | GRUPO B
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,23834871,III COPA DE A CORUÑA
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,23859420,V COPA DA COSTA FEMENINA
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,23886190,II COPA FEMENINA FERROL
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,23795714,3ª COPA DO SAR
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,23849910,XLI COPA DIPUTACIÓN DE LUGO - Femenino
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,24107554,COPA DEPUTACION OURENSE
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,23811081,COPA DEPUTACIÓN DE PONTEVEDRA
1000120,FÚTBOL FEMENINO,22185872,FEMENINA - COPAS,22192487,11ª COPA VIGO
1000120,FÚTBOL FEMENINO,23802638,FEMENINA F-7 - ELIMINATORIAS,24107103,FASE PLATA
1000120,FÚTBOL FEMENINO,23802638,FEMENINA F-7 - ELIMINATORIAS,23803892,VIGO | COPA
1000120,FUTBOL GAELICO,23578265,Liga Galega Masculina,23578378,Grupo Único
1000120,FUTBOL GAELICO,24000560,Liga Galega Masculina - Fase senior,24000562,Grupo único
1000120,FUTBOL GAELICO,24000548,Liga Galega Masculina - Fase Shield,24000553,Grupo único
1000120,FUTBOL GAELICO,24004140,Liga Galega Masculina 1ª volta pendentes,24004141,Grupo Único
1000120,FUTBOL GAELICO,23529555,Torneo Apertura masculino,23529637,Grupo Único
1000120,FUTBOL GAELICO,23531238,Apertura mixto,23531263,Único
1000120,FUTBOL GAELICO,23571590,Liga Galega Feminina,23571610,Grupo Único
1000120,FUTBOL GAELICO,23809007,Torneo Aniversario Keltoi,23810477,Único
1000120,FUTBOL GAELICO,23810480,Keltoi aniversario cadete,23810481,Único
1000120,FUTBOL GAELICO,23810482,Keltoi aniversario alevin,23810483,Grupo Único
1000120,FUTBOL GAELICO,23883606,Torneo Homenaxe a Daniel Adrover,23883607,Grupo único
1000120,FUTBOL GAELICO,23883608,Torneo Homenaxe a Daniel Adrover (Fem),23883609,Grupo único
1000120,FUTBOL GAELICO,24021983,Celtic Cup Masculina,24021986,Grupo Único
1000120,FUTBOL GAELICO,24021763,Celtic Cup Feminina,24021766,Grupo A
1000120,FUTBOL GAELICO,24021763,Celtic Cup Feminina,24021982,Grupo B
1000120,FUTBOL GAELICO,24043122,Campionato Gaelico Sub 15,24043124,Grupo único
1000120,FUTBOL GAELICO,24043123,Campionato Gaelico Sub 12,24043125,Grupo único
1000120,FUTBOL GAELICO,24088951,Copa Masculina 2025,24088953,Grupo A
1000120,FUTBOL GAELICO,24088951,Copa Masculina 2025,24088954,Grupo B
1000120,FUTBOL GAELICO,24088951,Copa Masculina 2025,24088955,Grupo C
1000120,FUTBOL GAELICO,24088956,Copa Feminina 2025,24088959,Grupo A
1000120,FUTBOL GAELICO,24088956,Copa Feminina 2025,24088960,Grupo B
1000120,FUTBOL GAELICO,24088980,Copa Cadete Mixta,24088981,Grupo Unico
1000120,SENIOR FÚTBOL SALA,24097228,LIGAS SOCIALES F.S. | ELIMINATORIAS,24097231,COPA SENIOR | CONCELLO DE NEDA
1000120,SENIOR FÚTBOL SALA,20137498,XXXIII COPA GALICIA SENIOR MASCULINO F.S.,21649545,ELIMINATORIAS
1000120,SENIOR FÚTBOL SALA,20137502,TERCERA DIVISIÓN NACIONAL F.S.,21888532,GRUPO 1
1000120,SENIOR FÚTBOL SALA,20137506,TERCERA DIVISIÓN NACIONAL F.S. > ELIMINATORIAS,24097249,FASE DE ASCENSO
1000120,SENIOR FÚTBOL SALA,20137590,SENIOR - PREFERENTE FUTGAL F.S.,22038199,GRUPO 1
1000120,SENIOR FÚTBOL SALA,20137590,SENIOR - PREFERENTE FUTGAL F.S.,22039361,GRUPO 2
1000120,SENIOR FÚTBOL SALA,20137591,SENIOR - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,24097627,FASE DE ASCENSO
1000120,SENIOR FÚTBOL SALA,20137419,SENIOR - PRIMERA FUTGAL F.S.,22579889,GRUPO 1 | LIGA
1000120,SENIOR FÚTBOL SALA,20137419,SENIOR - PRIMERA FUTGAL F.S.,22840781,GRUPO 2 | LIGA
1000120,SENIOR FÚTBOL SALA,20137419,SENIOR - PRIMERA FUTGAL F.S.,22552441,GRUPO 3 | LIGA
1000120,SENIOR FÚTBOL SALA,20137461,SENIOR - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24093338,COPA | ELIMINATORIAS
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23209274,A CORUÑA | SUBGRUPO 1ª DIVISIÓN > LIGA
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23209483,A CORUÑA | SUBGRUPO 2ª DIVISIÓN > LIGA
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23209614,A CORUÑA | SUBGRUPO 3ª DIVISIÓN > LIGA
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23369685,LUGO | LIGA
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24083428,LUGO | COPA | FASE PREVIA | GRUPO A
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24083429,LUGO | COPA | FASE PREVIA | GRUPO B
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23109853,OURENSE | GRUPO 1
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23109936,OURENSE | GRUPO 2
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24097268,OURENSE | COPA | FASE PREVIA | GRUPO A
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24097269,OURENSE | COPA | FASE PREVIA | GRUPO B
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24097270,OURENSE | COPA | FASE PREVIA | GRUPO C
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24097271,OURENSE | COPA | FASE PREVIA | GRUPO D
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23116286,VIGO | GRUPO 1
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23116696,VIGO | GRUPO 2
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24016649,PONTEVEDRA | COPA > GRUPO A
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,23548217,PONTEVEDRA | LIGA
1000120,SENIOR FÚTBOL SALA,20005948,SENIOR - SEGUNDA FUTGAL F.S.,24016650,PONTEVEDRA | COPA > GRUPO B
1000120,SENIOR FÚTBOL SALA,20137460,SENIOR - SEGUNDA FUTGAL F.S. > ELIMINATORIAS,23256282,A CORUÑA | COPA
1000120,SENIOR FÚTBOL SALA,20137460,SENIOR - SEGUNDA FUTGAL F.S. > ELIMINATORIAS,24097091,OURENSE | CAMPEÓN LIGA
1000120,SENIOR FÚTBOL SALA,20137460,SENIOR - SEGUNDA FUTGAL F.S. > ELIMINATORIAS,24107107,VIGO | SUPERCOPA
1000120,SENIOR FÚTBOL SALA,20137460,SENIOR - SEGUNDA FUTGAL F.S. > ELIMINATORIAS,24097005,PONTEVEDRA | LIGA > ELIMINATORIAS
1000120,SENIOR FÚTBOL SALA,23705824,LIGAS SOCIALES FUTGAL F.S.,23732044,A NOSA CHAMPIONS
1000120,SENIOR FÚTBOL SALA,23705824,LIGAS SOCIALES FUTGAL F.S.,23790007,VIVEIRO
1000120,SENIOR FÚTBOL SALA,23705824,LIGAS SOCIALES FUTGAL F.S.,23706549,LIGA SOCIAL SENIOR | CONCELLO DE NEDA
1000120,SENIOR FÚTBOL SALA,21915446,V COPA DEPUTACIÓN DE LUGO DE FÚTBOL SALA 2024 - MASCULINA (NON OFICIAL),21915808,1ª DIVISIÓN MASCULINA
1000120,SENIOR FÚTBOL SALA,21915446,V COPA DEPUTACIÓN DE LUGO DE FÚTBOL SALA 2024 - MASCULINA (NON OFICIAL),21916714,2ª DIVISIÓN MASCULINA
1000120,SENIOR FEMENINO FUTBOL SALA,20137501,XVIII COPA GALICIA SENIOR FEMENINA F.S.,21649899,ELIMINATORIAS
1000120,SENIOR FEMENINO FUTBOL SALA,21915580,PREFERENTE FUTGAL FEMENINA F.S.,21942739,LIGA
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,22580080,GRUPO 1 | LIGA
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,22839794,GRUPO 2 | LIGA
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,24075355,GRUPO 2 | COPA FEDERACIÓN | GRUPO 1
